"Census Profile, 2021 Census of Population"
,,,"Toronto, City (C) [Census subdivision], Ontario",,
"Selected places of birth for the recent immigrant population ","    Hong Kong",91,   655,"",
"Selected places of birth for the recent immigrant population ","    India",, 40200,"",
"Selected places of birth for the recent immigrant population ","    Iran",88,  5225,"",
"Selected places of birth for the recent immigrant population ","    Iraq",,  2265,"",
"Selected places of birth for the recent immigrant population ","    Israel",,   640,"",
"Selected places of birth for the recent immigrant population ","    Japan",,   860,"",
"Selected places of birth for the recent immigrant population ","    Jordan",,   385,"",
"Selected places of birth for the recent immigrant population ","    Korea, South",92,  3120,"",
"Selected places of birth for the recent immigrant population ","    Lebanon",,   960,"",
"Selected places of birth for the recent immigrant population ","    Nepal",,  1235,"",
"Selected places of birth for the recent immigrant population ","    Pakistan",,  5740,"",
"Selected places of birth for the recent immigrant population ","    Philippines",, 24905,"",
"Selected places of birth for the recent immigrant population ","    Saudi Arabia",,  1870,"",
"Selected places of birth for the recent immigrant population ","    Sri Lanka",,  2710,"",
"Selected places of birth for the recent immigrant population ","    Syria",89,  4680,"",
"Selected places of birth for the recent immigrant population ","    Turkey",,  2670,"",
"Selected places of birth for the recent immigrant population ","    United Arab Emirates",,   940,"",
"Selected places of birth for the recent immigrant population ","    Viet Nam",,  2395,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth in Asia",,  4810,"",
"Selected places of birth for the recent immigrant population ","  Oceania and other",93,   875,"",
"Selected places of birth for the recent immigrant population ","    Australia",,   720,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth",98,   160,"",
"Generation status","Total - Generation status for the population in private households - 25% sample data",99,2761285,"",
"Generation status","  First generation",100,1462090,"",
"Generation status","  Second generation",101,741035,"",
"Generation status","  Third generation or more",102,558160,"",
"Admission category and applicant type","Total - Admission category and applicant type for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data",103,1063205,"",
"Admission category and applicant type","  Economic immigrants",104,532155,"",
"Admission category and applicant type","    Principal applicants",105,240950,"",
"Admission category and applicant type","    Secondary applicants",106,291205,"",
"Admission category and applicant type","  Immigrants sponsored by family",107,323950,"",
"Admission category and applicant type","  Refugees",108,186825,"",
"Admission category and applicant type","  Other immigrants",109, 20280,"",
"Pre-admission experience","Total - Pre-admission experience for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data",110,1063205,"",
"Pre-admission experience","  Asylum claim before admission",111,102210,"",
"Pre-admission experience","  Work permits only before admission",112,111095,"",
"Pre-admission experience","  Study permits only before admission",113, 24490,"",
"Pre-admission experience","  Work and study permits before admission",114, 65870,"",
"Pre-admission experience","  Other permits before admission",115,  5180,"",
"Pre-admission experience","  No pre-admission experience",116,754355,"",
"Visible minority","Total - Visible minority for the population in private households - 25% sample data",117,2761285,"",
"Visible minority","  Total visible minority population",118,1537285,"",
"Visible minority","    South Asian",,385440,"",
"Visible minority","    Chinese",,296225,"",
"Visible minority","    Black",,265005,"",
"Visible minority","    Filipino",,170355,"",
"Visible minority","    Arab",, 42040,"",
"Visible minority","    Latin American",, 92455,"",
"Visible minority","    Southeast Asian",, 53905,"",
"Visible minority","    West Asian",, 69320,"",
"Visible minority","    Korean",, 42190,"",
"Visible minority","    Japanese",, 13210,"",
"Visible minority","    Visible minority, n.i.e.",119, 42435,"",
"Visible minority","    Multiple visible minorities",, 64700,"",
"Visible minority","  Not a visible minority",120,1224000,"",
"Ethnic or cultural origin","Total - Ethnic or cultural origin for the population in private households - 25% sample data",121,2761290,"",
"Ethnic or cultural origin","  Canadian",,165640,"",
"Ethnic or cultural origin","  English",,244995,"",
"Ethnic or cultural origin","  Irish",,226865,"",
"Ethnic or cultural origin","  Scottish",,211175,"",
"Ethnic or cultural origin","  French, n.o.s.",122, 85715,"",
"Ethnic or cultural origin","  German",,107475,"",
"Ethnic or cultural origin","  Chinese",,297725,"",
"Ethnic or cultural origin","  Italian",,167460,"",
"Ethnic or cultural origin","  Indian (India)",,182115,"",
"Ethnic or cultural origin","  Ukrainian",, 61560,"",
"Ethnic or cultural origin","  Dutch",, 34360,"",
"Ethnic or cultural origin","  Polish",, 85255,"",
"Ethnic or cultural origin","  Québécois",,  2620,"",
"Ethnic or cultural origin","  British Isles, n.o.s.",123, 66395,"",
"Ethnic or cultural origin","  Filipino",,161495,"",
"Ethnic or cultural origin","  French Canadian",, 15450,"",
"Ethnic or cultural origin","  Caucasian (White), n.o.s.",124, 32230,"",
"Ethnic or cultural origin","  First Nations (North American Indian), n.o.s.",125,  9350,"",
"Ethnic or cultural origin","  Métis",,  7420,"",
"Ethnic or cultural origin","  European, n.o.s.",126, 35895,"",
"Ethnic or cultural origin","  Russian",, 56130,"",
"Ethnic or cultural origin","  Norwegian",,  8670,"",
"Ethnic or cultural origin","  Welsh",, 23795,"",
"Ethnic or cultural origin","  Portuguese",, 85165,"",
"Ethnic or cultural origin","  American",, 21905,"",
"Ethnic or cultural origin","  Spanish",, 44625,"",
"Ethnic or cultural origin","  Swedish",,  9415,"",
"Ethnic or cultural origin","  Hungarian",, 25910,"",
"Ethnic or cultural origin","  Acadian",,  3935,"",
"Ethnic or cultural origin","  Pakistani",, 41705,"",
"Ethnic or cultural origin","  African, n.o.s.",127, 50400,"",
"Ethnic or cultural origin","  Jewish",, 74080,"",
"Ethnic or cultural origin","  Punjabi",, 11980,"",
"Ethnic or cultural origin","  Vietnamese",, 42190,"",
"Ethnic or cultural origin","  Arab, n.o.s.",128, 18385,"",
"Ethnic or cultural origin","  Greek",, 51985,"",
"Ethnic or cultural origin","  Jamaican",, 62015,"",
"Ethnic or cultural origin","  Asian, n.o.s.",129, 39880,"",
"Ethnic or cultural origin","  Cree, n.o.s.",130,  1380,"",
"Ethnic or cultural origin","  Korean",, 42195,"",
"Ethnic or cultural origin","  Romanian",, 20010,"",
"Ethnic or cultural origin","  Lebanese",, 11530,"",
"Ethnic or cultural origin","  Iranian",, 37895,"",
"Ethnic or cultural origin","  Christian, n.i.e.",131, 15030,"",
"Ethnic or cultural origin","  Danish",,  7120,"",
"Ethnic or cultural origin","  North American Indigenous, n.o.s.",132,  3925,"",
"Ethnic or cultural origin","  Sikh",,  4850,"",
"Ethnic or cultural origin","  Austrian",, 11700,"",
"Ethnic or cultural origin","  Belgian",,  4575,"",
"Ethnic or cultural origin","  Haitian",,  2820,"",
"Ethnic or cultural origin","  Hindu",, 26510,"",
"Ethnic or cultural origin","  Mexican",, 15440,"",
"Ethnic or cultural origin","  Mennonite",,  1740,"",
"Ethnic or cultural origin","  Swiss",,  6710,"",
"Ethnic or cultural origin","  Finnish",,  7710,"",
"Ethnic or cultural origin","  Sri Lankan",, 43495,"",
"Ethnic or cultural origin","  Croatian",, 12420,"",
"Ethnic or cultural origin","  Japanese",, 17115,"",
"Ethnic or cultural origin","  South Asian, n.o.s.",133, 25660,"",
"Ethnic or cultural origin","  Mi'kmaq, n.o.s.",134,  2195,"",
"Ethnic or cultural origin","  Northern European, n.o.s.",135,  4345,"",
"Ethnic or cultural origin","  Muslim",, 15950,"",
"Ethnic or cultural origin","  Egyptian",,  9725,"",
"Ethnic or cultural origin","  Latin, Central or South American, n.o.s.",136, 17735,"",
"Ethnic or cultural origin","  Tamil",, 35070,"",
"Ethnic or cultural origin","  Icelandic",,  2560,"",
"Ethnic or cultural origin","  Colombian",, 10340,"",
"Ethnic or cultural origin","  Moroccan",,  3905,"",
"Ethnic or cultural origin","  Czech",,  7745,"",
"Ethnic or cultural origin","  Syrian",,  6785,"",
"Ethnic or cultural origin","  Guyanese",, 27780,"",
"Ethnic or cultural origin","  Afghan",, 18760,"",
"Ethnic or cultural origin","  Black, n.o.s.",137, 22590,"",
"Ethnic or cultural origin","  Serbian",, 17775,"",
"Ethnic or cultural origin","  Ojibway",,  2405,"",
"Ethnic or cultural origin","  Newfoundlander",,  3370,"",
"Ethnic or cultural origin","  Hong Konger",, 12835,"",
"Ethnic or cultural origin","  Ontarian",,  4725,"",
"Ethnic or cultural origin","  Persian",, 15215,"",
